linea,tren_id,sentido,unidad,equipo_vacio,estacion,dist_km,hora_min
L1,L1-LJ->TH-20329,LJ->TH,SFE B2,False,UTF Santa María,76.06,1152.0
L1,L1-LJ->TH-20329,LJ->TH,SFE B2,False,Los Cóndores,79.215,1155.0
L1,L1-LJ->TH-20329,LJ->TH,SFE B2,False,Los Cóndores,79.215,1156.0
L1,L1-LJ->TH-20329,LJ->TH,SFE B2,False,Hospital Las Higueras,81.36,1158.0
L1,L1-LJ->TH-20329,LJ->TH,SFE B2,False,Hospital Las Higueras,81.36,1159.0
L1,L1-LJ->TH-20329,LJ->TH,SFE B2,False,Mercado,84.778,1166.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,HUALQUI,46.917,1140.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,OMER HUET,53.21,1146.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,LA LEONERA,55.32,1149.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,LA LEONERA,55.32,1150.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Manquimávida,56.983,1152.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Manquimávida,56.983,1153.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Pedro Medina,58.647,1155.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Pedro Medina,58.647,1156.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,CHIGUAYANTE,60.31,1158.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,CHIGUAYANTE,60.31,1159.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,CONCEPCIÓN,68.521,1168.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,CONCEPCIÓN,68.521,1172.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,1177.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,1178.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,UTF Santa María,76.06,1181.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,UTF Santa María,76.06,1182.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Los Cóndores,79.215,1185.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Los Cóndores,79.215,1186.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,1188.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,1189.0
L1,L1-LJ->TH-20331,LJ->TH,SFE 11,False,Mercado,84.778,1196.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,HUALQUI,46.917,1200.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,OMER HUET,53.21,1206.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,LA LEONERA,55.32,1209.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,LA LEONERA,55.32,1210.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Manquimávida,56.983,1212.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Manquimávida,56.983,1213.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Pedro Medina,58.647,1215.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Pedro Medina,58.647,1216.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,CHIGUAYANTE,60.31,1218.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,CHIGUAYANTE,60.31,1219.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,CONCEPCIÓN,68.521,1228.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,CONCEPCIÓN,68.521,1243.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Lorenzo Arenas,72.878,1248.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Lorenzo Arenas,72.878,1249.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,UTF Santa María,76.06,1252.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,UTF Santa María,76.06,1253.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Los Cóndores,79.215,1256.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Los Cóndores,79.215,1257.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Hospital Las Higueras,81.36,1259.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Hospital Las Higueras,81.36,1260.0
L1,L1-LJ->TH-20333,LJ->TH,UT 1,False,Mercado,84.778,1267.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,HUALQUI,46.917,1260.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,OMER HUET,53.21,1266.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,LA LEONERA,55.32,1269.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,LA LEONERA,55.32,1270.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Manquimávida,56.983,1272.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Manquimávida,56.983,1273.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Pedro Medina,58.647,1275.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Pedro Medina,58.647,1276.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,CHIGUAYANTE,60.31,1278.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,CHIGUAYANTE,60.31,1279.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,CONCEPCIÓN,68.521,1288.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,CONCEPCIÓN,68.521,1292.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,1297.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,1298.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,UTF Santa María,76.06,1301.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,UTF Santa María,76.06,1302.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Los Cóndores,79.215,1305.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Los Cóndores,79.215,1306.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,1308.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,1309.0
L1,L1-LJ->TH-20335,LJ->TH,SFE 11,False,Mercado,84.778,1316.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,CONCEPCIÓN,68.521,441.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,Lorenzo Arenas,72.878,446.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,Lorenzo Arenas,72.878,447.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,UTF Santa María,76.06,450.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,UTF Santa María,76.06,451.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,Los Cóndores,79.215,454.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,Los Cóndores,79.215,455.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,Hospital Las Higueras,81.36,457.0
L1,L1-LJ->TH-20351,LJ->TH,SFE 4,False,Hospital Las Higueras,81.36,458.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,CONCEPCIÓN,68.521,500.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,505.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,506.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,UTF Santa María,76.06,509.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,UTF Santa María,76.06,510.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,Los Cóndores,79.215,513.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,Los Cóndores,79.215,514.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,516.0
L1,L1-LJ->TH-20353,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,517.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,LA LEONERA,55.32,505.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Manquimávida,56.983,507.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Manquimávida,56.983,508.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Pedro Medina,58.647,510.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Pedro Medina,58.647,511.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,CHIGUAYANTE,60.31,513.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,CHIGUAYANTE,60.31,514.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,CONCEPCIÓN,68.521,523.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,CONCEPCIÓN,68.521,530.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Lorenzo Arenas,72.878,535.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Lorenzo Arenas,72.878,536.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,UTF Santa María,76.06,539.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,UTF Santa María,76.06,540.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Los Cóndores,79.215,543.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Los Cóndores,79.215,544.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Hospital Las Higueras,81.36,546.0
L1,L1-LJ->TH-20371,LJ->TH,SFE 7,False,Hospital Las Higueras,81.36,547.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,LA LEONERA,55.32,535.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Manquimávida,56.983,537.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Manquimávida,56.983,538.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Pedro Medina,58.647,540.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Pedro Medina,58.647,541.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,CHIGUAYANTE,60.31,543.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,CHIGUAYANTE,60.31,544.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,CONCEPCIÓN,68.521,553.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,CONCEPCIÓN,68.521,560.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Lorenzo Arenas,72.878,565.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Lorenzo Arenas,72.878,566.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,UTF Santa María,76.06,569.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,UTF Santa María,76.06,570.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Los Cóndores,79.215,573.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Los Cóndores,79.215,574.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Hospital Las Higueras,81.36,576.0
L1,L1-LJ->TH-20373,LJ->TH,SFE 10,False,Hospital Las Higueras,81.36,577.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,LA LEONERA,55.32,580.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Manquimávida,56.983,582.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Manquimávida,56.983,583.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Pedro Medina,58.647,585.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Pedro Medina,58.647,586.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,CHIGUAYANTE,60.31,588.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,CHIGUAYANTE,60.31,589.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,CONCEPCIÓN,68.521,598.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,CONCEPCIÓN,68.521,602.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,607.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Lorenzo Arenas,72.878,608.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,UTF Santa María,76.06,611.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,UTF Santa María,76.06,612.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Los Cóndores,79.215,615.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Los Cóndores,79.215,616.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,618.0
L1,L1-LJ->TH-20377,LJ->TH,SFE 11,False,Hospital Las Higueras,81.36,619.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,LA LEONERA,55.32,1055.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Manquimávida,56.983,1057.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Manquimávida,56.983,1058.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Pedro Medina,58.647,1060.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Pedro Medina,58.647,1061.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,CHIGUAYANTE,60.31,1063.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,CHIGUAYANTE,60.31,1064.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,CONCEPCIÓN,68.521,1073.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,CONCEPCIÓN,68.521,1080.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Lorenzo Arenas,72.878,1085.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Lorenzo Arenas,72.878,1086.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,UTF Santa María,76.06,1089.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,UTF Santa María,76.06,1090.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Los Cóndores,79.215,1093.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Los Cóndores,79.215,1094.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Hospital Las Higueras,81.36,1096.0
L1,L1-LJ->TH-20379,LJ->TH,SFE 10,False,Hospital Las Higueras,81.36,1097.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,TALCAMÁVIDA,22.798,378.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Los Acacios,24.998,381.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Los Acacios,24.998,382.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Valle Chanco,27.197,385.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Valle Chanco,27.197,386.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,UNIHUE,29.397,390.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,UNIHUE,29.397,391.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,San Miguel,32.963,397.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,San Miguel,32.963,398.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,QUILACOYA,36.53,401.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,QUILACOYA,36.53,402.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,HUALQUI,46.917,415.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,HUALQUI,46.917,416.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,OMER HUET,53.21,422.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,LA LEONERA,55.32,425.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,LA LEONERA,55.32,426.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Manquimávida,56.983,428.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Manquimávida,56.983,429.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Pedro Medina,58.647,431.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Pedro Medina,58.647,432.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,CHIGUAYANTE,60.31,434.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,CHIGUAYANTE,60.31,435.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,CONCEPCIÓN,68.521,445.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,CONCEPCIÓN,68.521,452.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Lorenzo Arenas,72.878,457.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Lorenzo Arenas,72.878,458.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,UTF Santa María,76.06,461.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,UTF Santa María,76.06,462.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Los Cóndores,79.215,465.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Los Cóndores,79.215,466.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Hospital Las Higueras,81.36,468.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Hospital Las Higueras,81.36,469.0
L1,L1-LJ->TH-20397,LJ->TH,SFE B3,False,Mercado,84.778,476.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,TALCAMÁVIDA,22.798,1095.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,Los Acacios,24.998,1098.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,Los Acacios,24.998,1099.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,Valle Chanco,27.197,1102.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,Valle Chanco,27.197,1103.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,UNIHUE,29.397,1107.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,UNIHUE,29.397,1108.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,San Miguel,32.963,1114.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,San Miguel,32.963,1115.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,QUILACOYA,36.53,1118.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,QUILACOYA,36.53,1119.0
L1,L1-LJ->TH-20399,LJ->TH,SFE 6,False,HUALQUI,46.917,1132.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,LAJA,1.6,398.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,SAN ROSENDO,4.0,404.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,SAN ROSENDO,4.0,405.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,BUENURAQUI,8.467,416.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,BUENURAQUI,8.467,417.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,GOMERO,15.324,428.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,GOMERO,15.324,429.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,TALCAMÁVIDA,22.798,441.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,TALCAMÁVIDA,22.798,442.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Los Acacios,24.998,445.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Los Acacios,24.998,446.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Valle Chanco,27.197,449.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Valle Chanco,27.197,450.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,UNIHUE,29.397,454.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,UNIHUE,29.397,455.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,San Miguel,32.963,461.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,San Miguel,32.963,462.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,QUILACOYA,36.53,465.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,QUILACOYA,36.53,466.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,HUALQUI,46.917,479.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,HUALQUI,46.917,480.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,OMER HUET,53.21,486.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,LA LEONERA,55.32,489.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,LA LEONERA,55.32,490.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Manquimávida,56.983,492.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Manquimávida,56.983,493.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Pedro Medina,58.647,495.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Pedro Medina,58.647,496.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,CHIGUAYANTE,60.31,498.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,CHIGUAYANTE,60.31,499.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,CONCEPCIÓN,68.521,508.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,CONCEPCIÓN,68.521,512.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Lorenzo Arenas,72.878,517.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Lorenzo Arenas,72.878,518.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,UTF Santa María,76.06,521.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,UTF Santa María,76.06,522.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Los Cóndores,79.215,525.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Los Cóndores,79.215,526.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Hospital Las Higueras,81.36,528.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Hospital Las Higueras,81.36,529.0
L1,L1-LJ->TH-20842,LJ->TH,SFE B1,False,Mercado,84.778,536.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,LAJA,1.6,655.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,SAN ROSENDO,4.0,661.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,SAN ROSENDO,4.0,662.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,BUENURAQUI,8.467,673.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,BUENURAQUI,8.467,674.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,GOMERO,15.324,685.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,GOMERO,15.324,686.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,TALCAMÁVIDA,22.798,698.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,TALCAMÁVIDA,22.798,699.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Los Acacios,24.998,702.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Los Acacios,24.998,703.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Valle Chanco,27.197,706.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Valle Chanco,27.197,707.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,UNIHUE,29.397,711.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,UNIHUE,29.397,712.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,San Miguel,32.963,718.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,San Miguel,32.963,719.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,QUILACOYA,36.53,722.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,QUILACOYA,36.53,723.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,HUALQUI,46.917,736.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,HUALQUI,46.917,737.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,OMER HUET,53.21,743.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,LA LEONERA,55.32,746.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,LA LEONERA,55.32,747.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Manquimávida,56.983,749.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Manquimávida,56.983,750.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Pedro Medina,58.647,752.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Pedro Medina,58.647,753.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,CHIGUAYANTE,60.31,755.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,CHIGUAYANTE,60.31,756.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,CONCEPCIÓN,68.521,765.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,CONCEPCIÓN,68.521,769.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Lorenzo Arenas,72.878,774.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Lorenzo Arenas,72.878,775.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,UTF Santa María,76.06,778.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,UTF Santa María,76.06,779.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Los Cóndores,79.215,782.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Los Cóndores,79.215,783.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Hospital Las Higueras,81.36,785.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Hospital Las Higueras,81.36,786.0
L1,L1-LJ->TH-20844,LJ->TH,SFE B2,False,Mercado,84.778,793.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,LAJA,1.6,855.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,SAN ROSENDO,4.0,861.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,SAN ROSENDO,4.0,862.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,BUENURAQUI,8.467,873.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,BUENURAQUI,8.467,874.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,GOMERO,15.324,885.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,GOMERO,15.324,886.0
L1,L1-LJ->TH-20856,LJ->TH,SFE B3,False,TALCAMÁVIDA,22.798,898.0
