linea,tren_id,sentido,estacion,dist_km,hora_min
L2,L2-CW->CC-44,CW->CC,Laguna Quiñenco,26.302,1127.42
L2,L2-CW->CC-44,CW->CC,Cristo Redentor,24.203,1129.83
L2,L2-CW->CC-44,CW->CC,Huinca,22.524,1131.83
L2,L2-CW->CC-44,CW->CC,Los Canelos,21.125,1133.5
L2,L2-CW->CC-44,CW->CC,Hito Galvarino,18.048,1137.17
L2,L2-CW->CC-44,CW->CC,Card. Raúl Silva Henriquez,13.151,1143.0
L2,L2-CW->CC-44,CW->CC,LOMAS COLORADAS,10.983,1145.58
L2,L2-CW->CC-44,CW->CC,El Parque,9.614,1148.0
L2,L2-CW->CC-44,CW->CC,Costa Mar,8.339,1150.25
L2,L2-CW->CC-44,CW->CC,Alborada,7.442,1151.92
L2,L2-CW->CC-44,CW->CC,Diagonal Bio Bio,5.569,1154.42
L2,L2-CW->CC-44,CW->CC,Juan Pablo II,3.838,1156.83
L2,L2-CW->CC-44,CW->CC,CONCEPCIÓN,0.0,1162.58
L2,L2-CW->CC-45,CW->CC,CORONEL,28.4,1140.0
L2,L2-CW->CC-45,CW->CC,Laguna Quiñenco,26.302,1142.42
L2,L2-CW->CC-45,CW->CC,Cristo Redentor,24.203,1144.83
L2,L2-CW->CC-45,CW->CC,Huinca,22.524,1146.83
L2,L2-CW->CC-45,CW->CC,Los Canelos,21.125,1148.5
L2,L2-CW->CC-45,CW->CC,Hito Galvarino,18.048,1152.17
L2,L2-CW->CC-45,CW->CC,Card. Raúl Silva Henriquez,13.151,1158.0
L2,L2-CW->CC-45,CW->CC,LOMAS COLORADAS,10.983,1160.58
L2,L2-CW->CC-45,CW->CC,El Parque,9.614,1163.0
L2,L2-CW->CC-45,CW->CC,Costa Mar,8.339,1165.25
L2,L2-CW->CC-45,CW->CC,Alborada,7.442,1166.92
L2,L2-CW->CC-45,CW->CC,Diagonal Bio Bio,5.569,1169.42
L2,L2-CW->CC-45,CW->CC,Juan Pablo II,3.838,1171.83
L2,L2-CW->CC-45,CW->CC,CONCEPCIÓN,0.0,1177.58
L2,L2-CW->CC-46,CW->CC,CORONEL,28.4,1155.0
L2,L2-CW->CC-46,CW->CC,Laguna Quiñenco,26.302,1157.42
L2,L2-CW->CC-46,CW->CC,Cristo Redentor,24.203,1159.83
L2,L2-CW->CC-46,CW->CC,Huinca,22.524,1161.83
L2,L2-CW->CC-46,CW->CC,Los Canelos,21.125,1163.5
L2,L2-CW->CC-46,CW->CC,Hito Galvarino,18.048,1167.17
L2,L2-CW->CC-46,CW->CC,Card. Raúl Silva Henriquez,13.151,1173.0
L2,L2-CW->CC-46,CW->CC,LOMAS COLORADAS,10.983,1175.58
L2,L2-CW->CC-46,CW->CC,El Parque,9.614,1178.0
L2,L2-CW->CC-46,CW->CC,Costa Mar,8.339,1180.25
L2,L2-CW->CC-46,CW->CC,Alborada,7.442,1181.92
L2,L2-CW->CC-46,CW->CC,Diagonal Bio Bio,5.569,1184.42
L2,L2-CW->CC-46,CW->CC,Juan Pablo II,3.838,1186.83
L2,L2-CW->CC-46,CW->CC,CONCEPCIÓN,0.0,1192.58
L2,L2-CW->CC-47,CW->CC,CORONEL,28.4,1170.0
L2,L2-CW->CC-47,CW->CC,Laguna Quiñenco,26.302,1172.42
L2,L2-CW->CC-47,CW->CC,Cristo Redentor,24.203,1174.83
L2,L2-CW->CC-47,CW->CC,Huinca,22.524,1176.83
L2,L2-CW->CC-47,CW->CC,Los Canelos,21.125,1178.5
L2,L2-CW->CC-47,CW->CC,Hito Galvarino,18.048,1182.17
L2,L2-CW->CC-47,CW->CC,Card. Raúl Silva Henriquez,13.151,1188.0
L2,L2-CW->CC-47,CW->CC,LOMAS COLORADAS,10.983,1190.58
L2,L2-CW->CC-47,CW->CC,El Parque,9.614,1193.0
L2,L2-CW->CC-47,CW->CC,Costa Mar,8.339,1195.25
L2,L2-CW->CC-47,CW->CC,Alborada,7.442,1196.92
L2,L2-CW->CC-47,CW->CC,Diagonal Bio Bio,5.569,1199.42
L2,L2-CW->CC-47,CW->CC,Juan Pablo II,3.838,1201.83
L2,L2-CW->CC-47,CW->CC,CONCEPCIÓN,0.0,1207.58
L2,L2-CW->CC-48,CW->CC,CORONEL,28.4,1185.0
L2,L2-CW->CC-48,CW->CC,Laguna Quiñenco,26.302,1187.42
L2,L2-CW->CC-48,CW->CC,Cristo Redentor,24.203,1189.83
L2,L2-CW->CC-48,CW->CC,Huinca,22.524,1191.83
L2,L2-CW->CC-48,CW->CC,Los Canelos,21.125,1193.5
L2,L2-CW->CC-48,CW->CC,Hito Galvarino,18.048,1197.17
L2,L2-CW->CC-48,CW->CC,Card. Raúl Silva Henriquez,13.151,1203.0
L2,L2-CW->CC-48,CW->CC,LOMAS COLORADAS,10.983,1205.58
L2,L2-CW->CC-48,CW->CC,El Parque,9.614,1208.0
L2,L2-CW->CC-48,CW->CC,Costa Mar,8.339,1210.25
L2,L2-CW->CC-48,CW->CC,Alborada,7.442,1211.92
L2,L2-CW->CC-48,CW->CC,Diagonal Bio Bio,5.569,1214.42
L2,L2-CW->CC-48,CW->CC,Juan Pablo II,3.838,1216.83
L2,L2-CW->CC-48,CW->CC,CONCEPCIÓN,0.0,1222.58
L2,L2-CW->CC-49,CW->CC,CORONEL,28.4,1200.0
L2,L2-CW->CC-49,CW->CC,Laguna Quiñenco,26.302,1202.42
L2,L2-CW->CC-49,CW->CC,Cristo Redentor,24.203,1204.83
L2,L2-CW->CC-49,CW->CC,Huinca,22.524,1206.83
L2,L2-CW->CC-49,CW->CC,Los Canelos,21.125,1208.5
L2,L2-CW->CC-49,CW->CC,Hito Galvarino,18.048,1212.17
L2,L2-CW->CC-49,CW->CC,Card. Raúl Silva Henriquez,13.151,1218.0
L2,L2-CW->CC-49,CW->CC,LOMAS COLORADAS,10.983,1220.58
L2,L2-CW->CC-49,CW->CC,El Parque,9.614,1223.0
L2,L2-CW->CC-49,CW->CC,Costa Mar,8.339,1225.25
L2,L2-CW->CC-49,CW->CC,Alborada,7.442,1226.92
L2,L2-CW->CC-49,CW->CC,Diagonal Bio Bio,5.569,1229.42
L2,L2-CW->CC-49,CW->CC,Juan Pablo II,3.838,1231.83
L2,L2-CW->CC-49,CW->CC,CONCEPCIÓN,0.0,1237.58
L2,L2-CW->CC-50,CW->CC,CORONEL,28.4,1215.0
L2,L2-CW->CC-50,CW->CC,Laguna Quiñenco,26.302,1217.42
L2,L2-CW->CC-50,CW->CC,Cristo Redentor,24.203,1219.83
L2,L2-CW->CC-50,CW->CC,Huinca,22.524,1221.83
L2,L2-CW->CC-50,CW->CC,Los Canelos,21.125,1223.5
L2,L2-CW->CC-50,CW->CC,Hito Galvarino,18.048,1227.17
L2,L2-CW->CC-50,CW->CC,Card. Raúl Silva Henriquez,13.151,1233.0
L2,L2-CW->CC-50,CW->CC,LOMAS COLORADAS,10.983,1235.58
L2,L2-CW->CC-50,CW->CC,El Parque,9.614,1238.0
L2,L2-CW->CC-50,CW->CC,Costa Mar,8.339,1240.25
L2,L2-CW->CC-50,CW->CC,Alborada,7.442,1241.92
L2,L2-CW->CC-50,CW->CC,Diagonal Bio Bio,5.569,1244.42
L2,L2-CW->CC-50,CW->CC,Juan Pablo II,3.838,1246.83
L2,L2-CW->CC-50,CW->CC,CONCEPCIÓN,0.0,1252.58
L2,L2-CW->CC-51,CW->CC,CORONEL,28.4,1230.0
L2,L2-CW->CC-51,CW->CC,Laguna Quiñenco,26.302,1232.42
L2,L2-CW->CC-51,CW->CC,Cristo Redentor,24.203,1234.83
L2,L2-CW->CC-51,CW->CC,Huinca,22.524,1236.83
L2,L2-CW->CC-51,CW->CC,Los Canelos,21.125,1238.5
L2,L2-CW->CC-51,CW->CC,Hito Galvarino,18.048,1242.17
L2,L2-CW->CC-51,CW->CC,Card. Raúl Silva Henriquez,13.151,1248.0
L2,L2-CW->CC-51,CW->CC,LOMAS COLORADAS,10.983,1250.58
L2,L2-CW->CC-51,CW->CC,El Parque,9.614,1253.0
L2,L2-CW->CC-51,CW->CC,Costa Mar,8.339,1255.25
L2,L2-CW->CC-51,CW->CC,Alborada,7.442,1256.92
L2,L2-CW->CC-51,CW->CC,Diagonal Bio Bio,5.569,1259.42
L2,L2-CW->CC-51,CW->CC,Juan Pablo II,3.838,1261.83
L2,L2-CW->CC-51,CW->CC,CONCEPCIÓN,0.0,1267.58
L2,L2-CW->CC-52,CW->CC,CORONEL,28.4,1245.0
L2,L2-CW->CC-52,CW->CC,Laguna Quiñenco,26.302,1247.42
L2,L2-CW->CC-52,CW->CC,Cristo Redentor,24.203,1249.83
L2,L2-CW->CC-52,CW->CC,Huinca,22.524,1251.83
L2,L2-CW->CC-52,CW->CC,Los Canelos,21.125,1253.5
L2,L2-CW->CC-52,CW->CC,Hito Galvarino,18.048,1257.17
L2,L2-CW->CC-52,CW->CC,Card. Raúl Silva Henriquez,13.151,1263.0
L2,L2-CW->CC-52,CW->CC,LOMAS COLORADAS,10.983,1265.58
L2,L2-CW->CC-52,CW->CC,El Parque,9.614,1268.0
L2,L2-CW->CC-52,CW->CC,Costa Mar,8.339,1270.25
L2,L2-CW->CC-52,CW->CC,Alborada,7.442,1271.92
L2,L2-CW->CC-52,CW->CC,Diagonal Bio Bio,5.569,1274.42
L2,L2-CW->CC-52,CW->CC,Juan Pablo II,3.838,1276.83
L2,L2-CW->CC-52,CW->CC,CONCEPCIÓN,0.0,1282.58
L2,L2-CW->CC-53,CW->CC,CORONEL,28.4,1260.0
L2,L2-CW->CC-53,CW->CC,Laguna Quiñenco,26.302,1262.42
L2,L2-CW->CC-53,CW->CC,Cristo Redentor,24.203,1264.83
L2,L2-CW->CC-53,CW->CC,Huinca,22.524,1266.83
L2,L2-CW->CC-53,CW->CC,Los Canelos,21.125,1268.5
L2,L2-CW->CC-53,CW->CC,Hito Galvarino,18.048,1272.17
L2,L2-CW->CC-53,CW->CC,Card. Raúl Silva Henriquez,13.151,1278.0
L2,L2-CW->CC-53,CW->CC,LOMAS COLORADAS,10.983,1280.58
L2,L2-CW->CC-53,CW->CC,El Parque,9.614,1283.0
L2,L2-CW->CC-53,CW->CC,Costa Mar,8.339,1285.25
L2,L2-CW->CC-53,CW->CC,Alborada,7.442,1286.92
L2,L2-CW->CC-53,CW->CC,Diagonal Bio Bio,5.569,1289.42
L2,L2-CW->CC-53,CW->CC,Juan Pablo II,3.838,1291.83
L2,L2-CW->CC-53,CW->CC,CONCEPCIÓN,0.0,1297.58
L2,L2-CW->CC-54,CW->CC,CORONEL,28.4,1275.0
L2,L2-CW->CC-54,CW->CC,Laguna Quiñenco,26.302,1277.42
L2,L2-CW->CC-54,CW->CC,Cristo Redentor,24.203,1279.83
L2,L2-CW->CC-54,CW->CC,Huinca,22.524,1281.83
L2,L2-CW->CC-54,CW->CC,Los Canelos,21.125,1283.5
L2,L2-CW->CC-54,CW->CC,Hito Galvarino,18.048,1287.17
L2,L2-CW->CC-54,CW->CC,Card. Raúl Silva Henriquez,13.151,1293.0
L2,L2-CW->CC-54,CW->CC,LOMAS COLORADAS,10.983,1295.58
L2,L2-CW->CC-54,CW->CC,El Parque,9.614,1298.0
L2,L2-CW->CC-54,CW->CC,Costa Mar,8.339,1300.25
L2,L2-CW->CC-54,CW->CC,Alborada,7.442,1301.92
L2,L2-CW->CC-54,CW->CC,Diagonal Bio Bio,5.569,1304.42
L2,L2-CW->CC-54,CW->CC,Juan Pablo II,3.838,1306.83
L2,L2-CW->CC-54,CW->CC,CONCEPCIÓN,0.0,1312.58
L2,L2-CW->CC-55,CW->CC,CORONEL,28.4,1290.0
L2,L2-CW->CC-55,CW->CC,Laguna Quiñenco,26.302,1292.42
L2,L2-CW->CC-55,CW->CC,Cristo Redentor,24.203,1294.83
L2,L2-CW->CC-55,CW->CC,Huinca,22.524,1296.83
L2,L2-CW->CC-55,CW->CC,Los Canelos,21.125,1298.5
L2,L2-CW->CC-55,CW->CC,Hito Galvarino,18.048,1302.17
L2,L2-CW->CC-55,CW->CC,Card. Raúl Silva Henriquez,13.151,1308.0
L2,L2-CW->CC-55,CW->CC,LOMAS COLORADAS,10.983,1310.58
L2,L2-CW->CC-55,CW->CC,El Parque,9.614,1313.0
L2,L2-CW->CC-55,CW->CC,Costa Mar,8.339,1315.25
L2,L2-CW->CC-55,CW->CC,Alborada,7.442,1316.92
L2,L2-CW->CC-55,CW->CC,Diagonal Bio Bio,5.569,1319.42
L2,L2-CW->CC-55,CW->CC,Juan Pablo II,3.838,1321.83
L2,L2-CW->CC-55,CW->CC,CONCEPCIÓN,0.0,1327.58
L2,L2-CW->CC-56,CW->CC,CORONEL,28.4,1305.0
L2,L2-CW->CC-56,CW->CC,Laguna Quiñenco,26.302,1307.42
L2,L2-CW->CC-56,CW->CC,Cristo Redentor,24.203,1309.83
L2,L2-CW->CC-56,CW->CC,Huinca,22.524,1311.83
L2,L2-CW->CC-56,CW->CC,Los Canelos,21.125,1313.5
L2,L2-CW->CC-56,CW->CC,Hito Galvarino,18.048,1317.17
L2,L2-CW->CC-56,CW->CC,Card. Raúl Silva Henriquez,13.151,1323.0
L2,L2-CW->CC-56,CW->CC,LOMAS COLORADAS,10.983,1325.58
L2,L2-CW->CC-56,CW->CC,El Parque,9.614,1328.0
L2,L2-CW->CC-56,CW->CC,Costa Mar,8.339,1330.25
L2,L2-CW->CC-56,CW->CC,Alborada,7.442,1331.92
L2,L2-CW->CC-56,CW->CC,Diagonal Bio Bio,5.569,1334.42
L2,L2-CW->CC-56,CW->CC,Juan Pablo II,3.838,1336.83
L2,L2-CW->CC-56,CW->CC,CONCEPCIÓN,0.0,1342.58
L2,L2-CW->CC-57,CW->CC,CORONEL,28.4,1320.0
L2,L2-CW->CC-57,CW->CC,Laguna Quiñenco,26.302,1322.42
L2,L2-CW->CC-57,CW->CC,Cristo Redentor,24.203,1324.83
L2,L2-CW->CC-57,CW->CC,Huinca,22.524,1326.83
L2,L2-CW->CC-57,CW->CC,Los Canelos,21.125,1328.5
L2,L2-CW->CC-57,CW->CC,Hito Galvarino,18.048,1332.17
L2,L2-CW->CC-57,CW->CC,Card. Raúl Silva Henriquez,13.151,1338.0
L2,L2-CW->CC-57,CW->CC,LOMAS COLORADAS,10.983,1340.58
L2,L2-CW->CC-57,CW->CC,El Parque,9.614,1343.0
L2,L2-CW->CC-57,CW->CC,Costa Mar,8.339,1345.25
L2,L2-CW->CC-57,CW->CC,Alborada,7.442,1346.92
L2,L2-CW->CC-57,CW->CC,Diagonal Bio Bio,5.569,1349.42
L2,L2-CW->CC-57,CW->CC,Juan Pablo II,3.838,1351.83
L2,L2-CW->CC-57,CW->CC,CONCEPCIÓN,0.0,1357.58
L2,L2-CW->CC-58,CW->CC,CORONEL,28.4,1335.0
L2,L2-CW->CC-58,CW->CC,Laguna Quiñenco,26.302,1337.42
L2,L2-CW->CC-58,CW->CC,Cristo Redentor,24.203,1339.83
L2,L2-CW->CC-58,CW->CC,Huinca,22.524,1341.83
L2,L2-CW->CC-58,CW->CC,Los Canelos,21.125,1343.5
L2,L2-CW->CC-58,CW->CC,Hito Galvarino,18.048,1347.17
L2,L2-CW->CC-58,CW->CC,Card. Raúl Silva Henriquez,13.151,1353.0
L2,L2-CW->CC-58,CW->CC,LOMAS COLORADAS,10.983,1355.58
L2,L2-CW->CC-58,CW->CC,El Parque,9.614,1358.0
L2,L2-CW->CC-58,CW->CC,Costa Mar,8.339,1360.25
L2,L2-CW->CC-58,CW->CC,Alborada,7.442,1361.92
L2,L2-CW->CC-58,CW->CC,Diagonal Bio Bio,5.569,1364.42
L2,L2-CW->CC-58,CW->CC,Juan Pablo II,3.838,1366.83
L2,L2-CW->CC-58,CW->CC,CONCEPCIÓN,0.0,1372.58
L2,L2-CW->CC-59,CW->CC,CORONEL,28.4,1350.0
L2,L2-CW->CC-59,CW->CC,Laguna Quiñenco,26.302,1352.42
L2,L2-CW->CC-59,CW->CC,Cristo Redentor,24.203,1354.83
L2,L2-CW->CC-59,CW->CC,Huinca,22.524,1356.83
L2,L2-CW->CC-59,CW->CC,Los Canelos,21.125,1358.5
L2,L2-CW->CC-59,CW->CC,Hito Galvarino,18.048,1362.17
L2,L2-CW->CC-59,CW->CC,Card. Raúl Silva Henriquez,13.151,1368.0
L2,L2-CW->CC-59,CW->CC,LOMAS COLORADAS,10.983,1370.58
L2,L2-CW->CC-59,CW->CC,El Parque,9.614,1373.0
L2,L2-CW->CC-59,CW->CC,Costa Mar,8.339,1375.25
L2,L2-CW->CC-59,CW->CC,Alborada,7.442,1376.92
L2,L2-CW->CC-59,CW->CC,Diagonal Bio Bio,5.569,1379.42
L2,L2-CW->CC-59,CW->CC,Juan Pablo II,3.838,1381.83
L2,L2-CW->CC-59,CW->CC,CONCEPCIÓN,0.0,1387.58
L2,L2-CW->CC-60,CW->CC,CORONEL,28.4,1365.0
L2,L2-CW->CC-60,CW->CC,Laguna Quiñenco,26.302,1367.42
L2,L2-CW->CC-60,CW->CC,Cristo Redentor,24.203,1369.83
L2,L2-CW->CC-60,CW->CC,Huinca,22.524,1371.83
L2,L2-CW->CC-60,CW->CC,Los Canelos,21.125,1373.5
L2,L2-CW->CC-60,CW->CC,Hito Galvarino,18.048,1377.17
L2,L2-CW->CC-60,CW->CC,Card. Raúl Silva Henriquez,13.151,1383.0
L2,L2-CW->CC-60,CW->CC,LOMAS COLORADAS,10.983,1385.58
L2,L2-CW->CC-60,CW->CC,El Parque,9.614,1388.0
L2,L2-CW->CC-60,CW->CC,Costa Mar,8.339,1390.25
L2,L2-CW->CC-60,CW->CC,Alborada,7.442,1391.92
L2,L2-CW->CC-60,CW->CC,Diagonal Bio Bio,5.569,1394.42
L2,L2-CW->CC-60,CW->CC,Juan Pablo II,3.838,1396.83
L2,L2-CW->CC-60,CW->CC,CONCEPCIÓN,0.0,1402.58
L2,L2-CW->CC-61,CW->CC,CORONEL,28.4,1380.0
L2,L2-CW->CC-61,CW->CC,Laguna Quiñenco,26.302,1382.42
L2,L2-CW->CC-61,CW->CC,Cristo Redentor,24.203,1384.83
L2,L2-CW->CC-61,CW->CC,Huinca,22.524,1386.83
L2,L2-CW->CC-61,CW->CC,Los Canelos,21.125,1388.5
L2,L2-CW->CC-61,CW->CC,Hito Galvarino,18.048,1392.17
L2,L2-CW->CC-61,CW->CC,Card. Raúl Silva Henriquez,13.151,1398.0
L2,L2-CW->CC-61,CW->CC,LOMAS COLORADAS,10.983,1400.58
L2,L2-CW->CC-61,CW->CC,El Parque,9.614,1403.0
L2,L2-CW->CC-61,CW->CC,Costa Mar,8.339,1405.25
L2,L2-CW->CC-61,CW->CC,Alborada,7.442,1406.92
L2,L2-CW->CC-61,CW->CC,Diagonal Bio Bio,5.569,1409.42
L2,L2-CW->CC-61,CW->CC,Juan Pablo II,3.838,1411.83
L2,L2-CW->CC-61,CW->CC,CONCEPCIÓN,0.0,1417.58
L2,L2-CW->CC-62,CW->CC,CORONEL,28.4,1395.0
L2,L2-CW->CC-62,CW->CC,Laguna Quiñenco,26.302,1397.42
L2,L2-CW->CC-62,CW->CC,Cristo Redentor,24.203,1399.83
L2,L2-CW->CC-62,CW->CC,Huinca,22.524,1401.83
L2,L2-CW->CC-62,CW->CC,Los Canelos,21.125,1403.5
L2,L2-CW->CC-62,CW->CC,Hito Galvarino,18.048,1407.17
L2,L2-CW->CC-62,CW->CC,Card. Raúl Silva Henriquez,13.151,1413.0
L2,L2-CW->CC-62,CW->CC,LOMAS COLORADAS,10.983,1415.58
L2,L2-CW->CC-62,CW->CC,El Parque,9.614,1418.0
L2,L2-CW->CC-62,CW->CC,Costa Mar,8.339,1420.25
L2,L2-CW->CC-62,CW->CC,Alborada,7.442,1421.92
L2,L2-CW->CC-62,CW->CC,Diagonal Bio Bio,5.569,1424.42
L2,L2-CW->CC-62,CW->CC,Juan Pablo II,3.838,1426.83
L2,L2-CW->CC-62,CW->CC,CONCEPCIÓN,0.0,1432.58
L2,L2-CW->CC-63,CW->CC,CORONEL,28.4,1410.0
L2,L2-CW->CC-63,CW->CC,Laguna Quiñenco,26.302,1412.42
L2,L2-CW->CC-63,CW->CC,Cristo Redentor,24.203,1414.83
L2,L2-CW->CC-63,CW->CC,Huinca,22.524,1416.83
L2,L2-CW->CC-63,CW->CC,Los Canelos,21.125,1418.5
L2,L2-CW->CC-63,CW->CC,Hito Galvarino,18.048,1422.17
L2,L2-CW->CC-63,CW->CC,Card. Raúl Silva Henriquez,13.151,1428.0
L2,L2-CW->CC-63,CW->CC,LOMAS COLORADAS,10.983,1430.58
L2,L2-CW->CC-63,CW->CC,El Parque,9.614,1433.0
L2,L2-CW->CC-63,CW->CC,Costa Mar,8.339,1435.25
L2,L2-CW->CC-63,CW->CC,Alborada,7.442,1436.92
L2,L2-CW->CC-63,CW->CC,Diagonal Bio Bio,5.569,1439.42
L2,L2-CW->CC-63,CW->CC,Juan Pablo II,3.838,1441.83
L2,L2-CW->CC-63,CW->CC,CONCEPCIÓN,0.0,1447.58
L2,L2-CW->CC-64,CW->CC,CORONEL,28.4,1425.0
L2,L2-CW->CC-64,CW->CC,Laguna Quiñenco,26.302,1427.42
L2,L2-CW->CC-64,CW->CC,Cristo Redentor,24.203,1429.83
L2,L2-CW->CC-64,CW->CC,Huinca,22.524,1431.83
L2,L2-CW->CC-64,CW->CC,Los Canelos,21.125,1433.5
L2,L2-CW->CC-64,CW->CC,Hito Galvarino,18.048,1437.17
L2,L2-CW->CC-64,CW->CC,Card. Raúl Silva Henriquez,13.151,1443.0
L2,L2-CW->CC-64,CW->CC,LOMAS COLORADAS,10.983,1445.58
L2,L2-CW->CC-64,CW->CC,El Parque,9.614,1448.0
L2,L2-CW->CC-64,CW->CC,Costa Mar,8.339,1450.25
L2,L2-CW->CC-64,CW->CC,Alborada,7.442,1451.92
L2,L2-CW->CC-64,CW->CC,Diagonal Bio Bio,5.569,1454.42
L2,L2-CW->CC-64,CW->CC,Juan Pablo II,3.838,1456.83
L2,L2-CW->CC-64,CW->CC,CONCEPCIÓN,0.0,1462.58
L1,L1-TH->LJ-1,TH->LJ,Mercado,0.0,300.0
L1,L1-TH->LJ-1,TH->LJ,El Arenal,1.468,301.0
L1,L1-TH->LJ-1,TH->LJ,Hospital Las Higueras,3.487,304.0
L1,L1-TH->LJ-1,TH->LJ,Los Cóndores,5.637,306.0
L1,L1-TH->LJ-1,TH->LJ,UTF Santa María,8.705,309.0
L1,L1-TH->LJ-1,TH->LJ,Lorenzo Arenas,11.705,312.0
L1,L1-TH->LJ-1,TH->LJ,CONCEPCIÓN,14.289,317.0
L1,L1-TH->LJ-1,TH->LJ,CHIGUAYANTE,24.206,326.0
L1,L1-TH->LJ-1,TH->LJ,Pedro Medina,25.536,328.0
L1,L1-TH->LJ-1,TH->LJ,Manquimávida,27.219,330.0
L1,L1-TH->LJ-1,TH->LJ,LA LEONERA,28.643,332.0
L1,L1-TH->LJ-1,TH->LJ,OMER HUET,30.908,335.0
L1,L1-TH->LJ-1,TH->LJ,HUALQUI,35.816,341.0
L1,L1-TH->LJ-1,TH->LJ,QUILACOYA,46.116,354.0
L1,L1-TH->LJ-1,TH->LJ,San Miguel,50.436,357.0
L1,L1-TH->LJ-1,TH->LJ,UNIHUE,53.316,363.0
L1,L1-TH->LJ-1,TH->LJ,Valle Chanco,54.416,367.0
L1,L1-TH->LJ-1,TH->LJ,Los Acacios,55.516,370.0
L1,L1-TH->LJ-1,TH->LJ,TALCAMÁVIDA,59.916,373.0
L1,L1-TH->LJ-1,TH->LJ,GOMERO,67.416,385.0
L1,L1-TH->LJ-1,TH->LJ,BUENURAQUI,74.416,396.0
L1,L1-TH->LJ-1,TH->LJ,SAN ROSENDO,77.816,407.0
L1,L1-TH->LJ-1,TH->LJ,LAJA,80.416,413.0
L1,L1-TH->LJ-2,TH->LJ,Mercado,0.0,360.0
L1,L1-TH->LJ-2,TH->LJ,El Arenal,1.468,361.0
L1,L1-TH->LJ-2,TH->LJ,Hospital Las Higueras,3.487,364.0
L1,L1-TH->LJ-2,TH->LJ,Los Cóndores,5.637,366.0
L1,L1-TH->LJ-2,TH->LJ,UTF Santa María,8.705,369.0
L1,L1-TH->LJ-2,TH->LJ,Lorenzo Arenas,11.705,372.0
L1,L1-TH->LJ-2,TH->LJ,CONCEPCIÓN,14.289,377.0
L1,L1-TH->LJ-2,TH->LJ,CHIGUAYANTE,24.206,386.0
L1,L1-TH->LJ-2,TH->LJ,Pedro Medina,25.536,388.0
L1,L1-TH->LJ-2,TH->LJ,Manquimávida,27.219,390.0
L1,L1-TH->LJ-2,TH->LJ,LA LEONERA,28.643,392.0
L1,L1-TH->LJ-2,TH->LJ,OMER HUET,30.908,395.0
L1,L1-TH->LJ-2,TH->LJ,HUALQUI,35.816,401.0
L1,L1-TH->LJ-2,TH->LJ,QUILACOYA,46.116,414.0
L1,L1-TH->LJ-2,TH->LJ,San Miguel,50.436,417.0
L1,L1-TH->LJ-2,TH->LJ,UNIHUE,53.316,423.0
L1,L1-TH->LJ-2,TH->LJ,Valle Chanco,54.416,427.0
L1,L1-TH->LJ-2,TH->LJ,Los Acacios,55.516,430.0
L1,L1-TH->LJ-2,TH->LJ,TALCAMÁVIDA,59.916,433.0
L1,L1-TH->LJ-2,TH->LJ,GOMERO,67.416,445.0
L1,L1-TH->LJ-2,TH->LJ,BUENURAQUI,74.416,456.0
L1,L1-TH->LJ-2,TH->LJ,SAN ROSENDO,77.816,467.0
L1,L1-TH->LJ-2,TH->LJ,LAJA,80.416,473.0
L1,L1-TH->LJ-3,TH->LJ,Mercado,0.0,420.0
L1,L1-TH->LJ-3,TH->LJ,El Arenal,1.468,421.0
L1,L1-TH->LJ-3,TH->LJ,Hospital Las Higueras,3.487,424.0
L1,L1-TH->LJ-3,TH->LJ,Los Cóndores,5.637,426.0
L1,L1-TH->LJ-3,TH->LJ,UTF Santa María,8.705,429.0
L1,L1-TH->LJ-3,TH->LJ,Lorenzo Arenas,11.705,432.0
L1,L1-TH->LJ-3,TH->LJ,CONCEPCIÓN,14.289,437.0
L1,L1-TH->LJ-3,TH->LJ,CHIGUAYANTE,24.206,446.0
L1,L1-TH->LJ-3,TH->LJ,Pedro Medina,25.536,448.0
L1,L1-TH->LJ-3,TH->LJ,Manquimávida,27.219,450.0
L1,L1-TH->LJ-3,TH->LJ,LA LEONERA,28.643,452.0
L1,L1-TH->LJ-3,TH->LJ,OMER HUET,30.908,455.0
L1,L1-TH->LJ-3,TH->LJ,HUALQUI,35.816,461.0
L1,L1-TH->LJ-3,TH->LJ,QUILACOYA,46.116,474.0
L1,L1-TH->LJ-3,TH->LJ,San Miguel,50.436,477.0
L1,L1-TH->LJ-3,TH->LJ,UNIHUE,53.316,483.0
L1,L1-TH->LJ-3,TH->LJ,Valle Chanco,54.416,487.0
L1,L1-TH->LJ-3,TH->LJ,Los Acacios,55.516,490.0
L1,L1-TH->LJ-3,TH->LJ,TALCAMÁVIDA,59.916,493.0
L1,L1-TH->LJ-3,TH->LJ,GOMERO,67.416,505.0
L1,L1-TH->LJ-3,TH->LJ,BUENURAQUI,74.416,516.0
L1,L1-TH->LJ-3,TH->LJ,SAN ROSENDO,77.816,527.0
L1,L1-TH->LJ-3,TH->LJ,LAJA,80.416,533.0
L1,L1-TH->LJ-4,TH->LJ,Mercado,0.0,480.0
L1,L1-TH->LJ-4,TH->LJ,El Arenal,1.468,481.0
L1,L1-TH->LJ-4,TH->LJ,Hospital Las Higueras,3.487,484.0
L1,L1-TH->LJ-4,TH->LJ,Los Cóndores,5.637,486.0
L1,L1-TH->LJ-4,TH->LJ,UTF Santa María,8.705,489.0
L1,L1-TH->LJ-4,TH->LJ,Lorenzo Arenas,11.705,492.0
